,alternative_names,reference_mass_ratio,reference_dimensionless_spin1,reference_dimensionless_spin2,remnant_mass,keyword1,keyword2,keyword3,reference_dimensionless_spin1_1,reference_dimensionless_spin1_2,reference_dimensionless_spin1_3,reference_dimensionless_spin2_1,reference_dimensionless_spin2_2,reference_dimensionless_spin2_3,precessing,notspinning,s1,s2,eta
286,"['PRIVATE:BBH:0056', 'SXS:BBH:0287']",2.999897205987875,"[-3.79250961403e-09, -2.0790705926299998e-07, 0.600009437459]","[4.71846448416e-08, 6.37277810122e-10, -0.599806193362]",0.9597734740889999,,,,-3.79250961403e-09,-2.0790705926299998e-07,0.600009437459,4.71846448416e-08,6.37277810122e-10,-0.599806193362,0,0,0.600009437459036,0.5998061933620019,0.18750321235415474
287,"['PRIVATE:BBH:0055', 'SXS:BBH:0288']",3.000004727426805,"[-6.839234850100001e-09, 7.48128390915e-08, 0.599935835445]","[-1.81984350685e-08, 1.91446894679e-08, -0.399967070945]",0.9588905074599999,,,,-6.839234850100001e-09,7.48128390915e-08,0.599935835445,-1.81984350685e-08,1.91446894679e-08,-0.399967070945,0,0,0.5999358354450046,0.3999670709450009,0.1874998522679996
288,"['PRIVATE:BBH:0023', 'SXS:BBH:0289']",3.00002004902158,"[6.63813691773e-08, 1.6456765841199997e-07, 0.599913446783]","[2.38555770932e-08, 1.0343377640999999e-07, -5.397569651000001e-06]",0.957011094725,,,,6.63813691773e-08,1.6456765841199997e-07,0.599913446783,2.38555770932e-08,1.0343377640999999e-07,-5.397569651000001e-06,0,0,0.5999134467830262,5.3986133193679604e-06,0.1874993734696458
289,"['PRIVATE:BBH:0021', 'SXS:BBH:0290']",2.9999892570368463,"[2.48445957526e-08, -1.72649560204e-08, 0.600038321843]","[-2.3333839355700002e-08, 1.45436361263e-08, 0.39994827946899997]",0.954909999008,,,,2.48445957526e-08,-1.72649560204e-08,0.600038321843,-2.3333839355700002e-08,1.45436361263e-08,0.39994827946899997,0,0,0.6000383218430008,0.3999482794690009,0.1875003357180494
290,"['PRIVATE:BBH:0022', 'SXS:BBH:0291']",2.999800656310085,"[-7.71774407708e-08, -1.43719758945e-08, 0.599962449488]","[3.8579073225600004e-08, 4.00790760535e-08, 0.599878623389]",0.953775159356,,,,-7.71774407708e-08,-1.43719758945e-08,0.599962449488,3.8579073225600004e-08,4.00790760535e-08,0.599878623389,0,0,0.5999624494880051,0.5998786233890026,0.18750622964553604
291,"['PRIVATE:BBH:0123', 'SXS:BBH:0292']",2.9992660996605203,"[2.29869914762e-08, -4.30235394678e-08, 0.731358901349]","[1.9579044566099998e-08, -4.1447784758e-08, -0.849301157937]",0.9560452833599999,,,,2.29869914762e-08,-4.30235394678e-08,0.731358901349,1.9579044566099998e-08,-4.1447784758e-08,-0.849301157937,0,0,0.7313589013490015,0.8493011579370012,0.18752293648955284
292,"['PRIVATE:BBH:0029', 'SXS:BBH:0293']",2.999188852985752,"[5.25694789484e-08, -1.2999202167199998e-07, 0.849987828485]","[-7.47102333028e-08, 8.53969771195e-09, 0.8494778493199999]",0.93623387906,,,,5.25694789484e-08,-1.2999202167199998e-07,0.849987828485,-7.47102333028e-08,8.53969771195e-09,0.8494778493199999,0,0,0.8499878284850115,0.8494778493200033,0.18752535091434935
293,"['PRIVATE:BBH:0120', 'SXS:BBH:0294']",3.499994041547383,"[4.47782192791e-10, -7.68607529114e-11, 2.31274300383e-07]","[4.08165186396e-12, -1.5099969155399998e-11, 3.53322417139e-07]",0.97493239554,,,,4.47782192791e-10,-7.68607529114e-11,2.31274300383e-07,4.08165186396e-12,-1.5099969155399998e-11,3.53322417139e-07,0,1,2.3127474664155106e-07,3.533224174852403e-07,0.17283966964217692
294,"['PRIVATE:BBH:0119', 'SXS:BBH:0295']",4.499989727447444,"[-6.00233052569e-10, 3.01389455038e-10, 2.095393547e-07]","[1.5552045319799998e-11, -3.9929204004499996e-11, 2.92914154429e-07]",0.980357699758,,,,-6.00233052569e-10,3.01389455038e-10,2.095393547e-07,1.5552045319799998e-11,-3.9929204004499996e-11,2.92914154429e-07,0,1,2.095404311425683e-07,2.929141575633781e-07,0.1487605466805825
295,"['PRIVATE:BBH:0118', 'SXS:BBH:0296']",5.499985178893151,"[-2.01982294948e-10, 3.0350659595499997e-10, 2.51334069115e-07]","[-3.10323845292e-12, -2.50279950184e-12, 3.07247729589e-07]",0.984048669933,,,,-2.01982294948e-10,3.0350659595499997e-10,2.51334069115e-07,-3.10323845292e-12,-2.50279950184e-12,3.07247729589e-07,0,1,2.5133433353007074e-07,3.0724772961486526e-07,0.1301777576517036
296,"['PRIVATE:BBH:0117', 'SXS:BBH:0297']",6.499974542788029,"[2.6338459531999997e-12, 4.1738861430799996e-12, 6.32855013315e-07]","[-8.797225633289999e-13, -3.43624787266e-12, 5.523579958109999e-07]",0.986673799425,,,,2.6338459531999997e-12,4.1738861430799996e-12,6.32855013315e-07,-8.797225633289999e-13,-3.43624787266e-12,5.523579958109999e-07,0,1,6.328550133342449e-07,5.52357995822389e-07,0.11555588744309259
297,"['PRIVATE:BBH:0115', 'SXS:BBH:0298']",6.999970723079519,"[-3.1873985588699998e-12, 1.18777821494e-11, 6.904012662809999e-07]","[-9.46310474343e-13, -1.08247282898e-12, 5.82383732422e-07]",0.987714588983,,,,-3.1873985588699998e-12,1.18777821494e-11,6.904012662809999e-07,-9.46310474343e-13,-1.08247282898e-12,5.82383732422e-07,0,1,6.904012663905312e-07,5.823837324237748e-07,0.10937534308995821
298,"['PRIVATE:BBH:0105', 'SXS:BBH:0299']",7.499966981622895,"[-2.8729172654499998e-11, 2.6097165991999998e-11, 7.13139416956e-07]","[7.647801675550001e-13, 9.32209924645e-13, 5.959626434679999e-07]",0.988620910204,,,,-2.8729172654499998e-11,2.6097165991999998e-11,7.13139416956e-07,7.647801675550001e-13,9.32209924645e-13,5.959626434679999e-07,0,1,7.131394180121941e-07,5.959626434692197e-07,0.10380657784678467
299,"['PRIVATE:BBH:0104', 'SXS:BBH:0300']",8.49995612788066,"[1.11623181234e-08, 5.91786610519e-10, 8.720177329369999e-07]","[-8.758344794979999e-12, -6.1010650382e-12, 7.24117931329e-07]",0.990118245833,,,,1.11623181234e-08,5.91786610519e-10,8.720177329369999e-07,-8.758344794979999e-12,-6.1010650382e-12,7.24117931329e-07,0,1,8.720893727788829e-07,7.241179314076692e-07,0.09418320926340516
300,"['PRIVATE:BBH:0160', 'SXS:BBH:0301']",8.99995135238133,"[-1.0630696339500002e-08, -6.12123236292e-10, 8.87386321041e-07]","[-1.75944951698e-10, -8.117336259849998e-11, 7.44042960438e-07]",0.9907369822459999,,,,-1.0630696339500002e-08,-6.12123236292e-10,8.87386321041e-07,-1.75944951698e-10,-8.117336259849998e-11,7.44042960438e-07,0,1,8.87450206586375e-07,7.440429856688953e-07,0.09000038918260597
301,"['PRIVATE:BBH:0159', 'SXS:BBH:0302']",9.499946405694457,"[-9.288931620250001e-09, -5.71245924026e-10, 9.05591356723e-07]","[3.65327640955e-12, -1.31443022458e-10, 7.64086206008e-07]",0.9912923073659999,,,,-9.288931620250001e-09,-5.71245924026e-10,9.05591356723e-07,3.65327640955e-12,-1.31443022458e-10,7.64086206008e-07,0,1,9.05639175358462e-07,7.640862173225705e-07,0.08616819397788472
302,"['PRIVATE:BBH:0103', 'SXS:BBH:0303']",9.99994142027153,"[7.231587448720001e-09, 4.81872399898e-10, 8.744045151049999e-07]","[-4.81350538664e-11, -4.4225499331099996e-11, 7.840361761369999e-07]",0.9917794460229999,,,,7.231587448720001e-09,4.81872399898e-10,8.744045151049999e-07,-4.81350538664e-11,-4.4225499331099996e-11,7.840361761369999e-07,0,1,8.744345510637422e-07,7.84036178861924e-07,0.08264502420740191
303,"['PRIVATE:BBH:0190', 'SXS:BBH:0304']",0.9999970903758141,"[2.07919784675e-08, 7.656889293980001e-09, 0.49949590966199997]","[4.84291746772e-09, -2.06438720157e-09, -0.499492346983]",0.951851024438,,,,2.07919784675e-08,7.656889293980001e-09,0.49949590966199997,4.84291746772e-09,-2.06438720157e-09,-0.499492346983,0,0,0.49949590966200047,0.49949234698300005,0.2499999999994709
304,"['PRIVATE:BBH:0225', 'SXS:BBH:0305']",1.221202603452016,"[3.4145641103699995e-08, -4.09141073094e-08, 0.329976580046]","[3.75379590194e-08, 3.17672731622e-08, -0.43994832522]",0.9520329397039999,,,,3.4145641103699995e-08,-4.09141073094e-08,0.329976580046,3.75379590194e-08,3.17672731622e-08,-0.43994832522,0,0,0.3299765800460043,0.43994832522000277,0.24752061408783968
305,"['PRIVATE:BBH:0235', 'SXS:BBH:0306']",1.309783894358978,"[3.45812819445e-09, -1.30280350261e-08, 0.961208802868]","[1.8249973247e-08, 1.643082404e-08, -0.899107859547]",0.944390411245,,,,3.45812819445e-09,-1.30280350261e-08,0.961208802868,1.8249973247e-08,1.643082404e-08,-0.899107859547,0,0,0.9612088028680001,0.8991078595470003,0.24550308186683975
306,"['PRIVATE:BBH:0233', 'SXS:BBH:0307']",1.227830370740764,"[-4.24986922218e-09, -3.03543084889e-08, 0.319971950994]","[2.5254278967500003e-08, -3.41852092759e-08, -0.579849149789]",0.953673751797,,,,-4.24986922218e-09,-3.03543084889e-08,0.319971950994,2.5254278967500003e-08,-3.41852092759e-08,-0.579849149789,0,0,0.3199719509940015,0.5798491497890016,0.24738543765517917
307,"['PRIVATE:BBH:0234', 'SXS:BBH:0308']",1.227781508048525,"[0.09431768673799999, 0.0564135076245, 0.322382510678]","[0.266333081696, 0.213361394012, -0.576108107927]",0.953114558999,,,,0.09431768673799999,0.0564135076245,0.322382510678,0.266333081696,0.213361394012,-0.576108107927,1,0,0.34060063573804117,0.6695946138371037,0.24738644437904012
308,"['PRIVATE:BBH:0228', 'SXS:BBH:0309']",1.221190928294539,"[-2.69715583323e-08, 7.6297683109e-08, 0.330171028252]","[-1.0328816218400001e-07, -7.94287298738e-08, -0.439845726243]",0.95205805939,,,,-2.69715583323e-08,7.6297683109e-08,0.330171028252,-1.0328816218400001e-07,-7.94287298738e-08,-0.439845726243,0,0,0.33017102825200995,0.4398457262430193,0.24752084974488203
309,"['PRIVATE:BBH:0226', 'SXS:BBH:0310']",1.221181454765878,"[1.58640262554e-07, -6.73248469348e-08, 0.00014560938062300002]","[1.1916699287e-07, -2.05970286964e-08, 9.705916191200001e-05]",0.952532925197,,,,1.58640262554e-07,-6.73248469348e-08,0.00014560938062300002,1.1916699287e-07,-2.05970286964e-08,9.705916191200001e-05,0,0,0.00014560948260598143,9.705923725266758e-05,0.2475210409567699
310,"['PRIVATE:BBH:0227', 'SXS:BBH:0311']",1.1859740088292061,"[-6.46428377052e-08, -7.58426248623e-09, 0.419942417905]","[-4.12166992242e-08, -1.14662169899e-08, 0.380019411669]",0.938245922203,,,,-6.46428377052e-08,-7.58426248623e-09,0.419942417905,-4.12166992242e-08,-1.14662169899e-08,0.380019411669,0,0,0.419942417905005,0.3800194116690024,0.24819051692034833
311,"['PRIVATE:BBH:0372', 'SXS:BBH:0312']",1.203004623161746,"[1.45093804073e-07, -8.036120566479999e-08, 0.390150308681]","[1.42085877437e-07, 6.99354181931e-09, -0.479875258678]",0.9514678221399999,,,,1.45093804073e-07,-8.036120566479999e-08,0.390150308681,1.42085877437e-07,6.99354181931e-09,-0.479875258678,0,0,0.39015030868103523,0.4798752586780211,0.24787714149249923
312,"['PRIVATE:BBH:0371', 'SXS:BBH:0313']",1.217477546565433,"[1.6559555500399998e-07, -8.66087215052e-08, 0.380153489028]","[1.4561398383399998e-07, 7.255375843150001e-09, -0.519877052065]",0.952048243909,,,,1.6559555500399998e-07,-8.66087215052e-08,0.380153489028,1.4561398383399998e-07,7.255375843150001e-09,-0.519877052065,0,0,0.3801534890280459,0.5198770520650204,0.24759535817594996
313,"['PRIVATE:BBH:0527', 'SXS:BBH:0314']",1.227801838367525,"[-4.4768268242099996e-08, -3.86861534605e-08, 0.310072260694]","[-4.1117453672200006e-08, -9.234472809830001e-09, -0.459918925798]",0.952554810242,,,,-4.4768268242099996e-08,-3.86861534605e-08,0.310072260694,-4.1117453672200006e-08,-9.234472809830001e-09,-0.459918925798,0,0,0.3100722606940057,0.4599189257980019,0.2473860255292438
314,"['PRIVATE:BBH:0528', 'SXS:BBH:0315']",1.271814544264613,"[-5.52783429404e-09, 2.3592807431399997e-08, 0.320013016037]","[-8.995720775400001e-09, -5.6922158600200005e-08, -0.560017849765]",0.953428173569,,,,-5.52783429404e-09,2.3592807431399997e-08,0.320013016037,-8.995720775400001e-09,-5.6922158600200005e-08,-0.560017849765,0,0,0.3200130160370009,0.560017849765003,0.24642118177732758
315,"['PRIVATE:BBH:0370', 'SXS:BBH:0316']",1.186011264519452,"[0.241129916533, 0.17034587906499998, 0.298599991893]","[-0.202678557637, -0.172228087235, -0.27140298920899997]",0.950451839529,,,,0.241129916533,0.17034587906499998,0.298599991893,-0.202678557637,-0.172228087235,-0.27140298920899997,1,0,0.4199086928370724,0.3800009135647203,0.2481898535710398
316,SXS:BBH:0317,3.327066607072069,"[2.65062604317e-07, -1.79094978377e-07, 0.522629038036]","[1.32195478606e-07, 2.51400275163e-07, -0.448249975218]",0.964219441542,,,,2.65062604317e-07,-1.79094978377e-07,0.522629038036,1.32195478606e-07,2.51400275163e-07,-0.448249975218,0,0,0.522629038036098,0.44824997521808996,0.17769464275402194
317,SXS:BBH:0318,1.2199721665996521,"[-7.27624450159e-08, -9.602053646670001e-08, 0.330010802199]","[4.40005257884e-08, -9.45120036931e-08, -0.439871970754]",0.952017170356,,,,-7.27624450159e-08,-9.602053646670001e-08,0.330010802199,4.40005257884e-08,-9.45120036931e-08,-0.439871970754,0,0,0.33001080219902196,0.43987197075401235,0.24754540178197532
318,SXS:BBH:0319,1.219979575747017,"[-1.56606134391e-08, 3.8237573246e-08, 0.330004054704]","[7.338953636650001e-08, 7.994147732100001e-08, -0.43986897361]",0.952026058862,,,,-1.56606134391e-08,3.8237573246e-08,0.330004054704,7.338953636650001e-08,7.994147732100001e-08,-0.43986897361,0,0,0.3300040547040026,0.43986897361001337,0.2475452528120786
319,SXS:BBH:0320,1.219991024336416,"[-2.3493780104000003e-08, 5.18442374232e-08, 0.329977790392]","[1.2505309063799998e-08, 1.00484653529e-07, -0.43988459700599997]",0.952059583558,,,,-2.3493780104000003e-08,5.18442374232e-08,0.329977790392,1.2505309063799998e-08,1.00484653529e-07,-0.43988459700599997,0,0,0.32997779039200487,0.4398845970060116,0.24754502261736563
320,SXS:BBH:0321,1.2199968506353,"[1.73808716873e-08, 8.373723969600001e-08, 0.329947307215]","[7.55449673777e-08, 1.2666873943999999e-07, -0.439911868406]",0.9519349698339999,,,,1.73808716873e-08,8.373723969600001e-08,0.329947307215,7.55449673777e-08,1.2666873943999999e-07,-0.439911868406,0,0,0.32994730721501103,0.43991186840602475,0.2475449054657972
321,SXS:BBH:0322,1.219952455945493,"[3.47694042511e-08, 2.9142469660499998e-08, 0.330129942553]","[3.05469903313e-08, -1.9271423774200002e-08, -0.439867921366]",0.952036145126,,,,3.47694042511e-08,2.9142469660499998e-08,0.330129942553,3.05469903313e-08,-1.9271423774200002e-08,-0.439867921366,0,0,0.3301299425530031,0.4398679213660015,0.24754579807142288
322,SXS:BBH:0323,1.219995858740713,"[5.94621695805e-08, -1.49844096832e-08, 0.330031197221]","[-4.8231749803400004e-08, -5.2619790696499995e-08, -0.440026589654]",0.952234874811,,,,5.94621695805e-08,-1.49844096832e-08,0.330031197221,-4.8231749803400004e-08,-5.2619790696499995e-08,-0.440026589654,0,0,0.3300311972210057,0.4400265896540058,0.24754492541034617
323,SXS:BBH:0324,1.22000697964939,"[-5.840299176800001e-09, -8.596952052640001e-09, 0.329940414444]","[-2.40744399544e-08, -1.75848049654e-08, -0.440014517206]",0.9516761997000001,,,,-5.840299176800001e-09,-8.596952052640001e-09,0.329940414444,-2.40744399544e-08,-1.75848049654e-08,-0.440014517206,0,0,0.3299404144440002,0.440014517206001,0.24754470179273672
324,"['PRIVATE:BBH:0246', 'SXS:BBH:0325']",0.9999153227588471,"[2.06043079651e-08, -2.7778761036499996e-08, 5.5596180625000004e-05]","[6.19109312122e-08, 3.2401121154800005e-08, -0.7997388439199999]",0.960393180052,,,,2.06043079651e-08,-2.7778761036499996e-08,5.5596180625000004e-05,6.19109312122e-08,3.2401121154800005e-08,-0.7997388439199999,0,0,5.5596191382905876e-05,0.799738843920003,0.24999999955182237
325,"['PRIVATE:BBH:0236', 'SXS:BBH:0326']",0.9999210178262761,"[2.84974506471e-08, 1.0822756392399999e-08, -0.000101040812844]","[-1.7170298173599998e-08, -2.2860559862800003e-08, 0.799759107702]",0.937371145039,,,,2.84974506471e-08,1.0822756392399999e-08,-0.000101040812844,-1.7170298173599998e-08,-2.2860559862800003e-08,0.799759107702,0,0,0.00010104081744232369,0.7997591077020005,0.2499999996100827
326,"['PRIVATE:BBH:0238', 'SXS:BBH:0327']",0.9999968417214641,"[4.2835139902000006e-08, 1.88298033994e-08, 0.799781535736]","[-3.85095968475e-08, -2.10403495149e-08, -0.7998884428299999]",0.951169323978,,,,4.2835139902000006e-08,1.88298033994e-08,0.799781535736,-3.85095968475e-08,-2.10403495149e-08,-0.7998884428299999,0,0,0.7997815357360013,0.799888442830001,0.2499999999993766
327,"['PRIVATE:BBH:0289', 'SXS:BBH:0328']",0.9999998692225511,"[3.36635959645e-08, 2.6395061655199998e-08, 0.799792895488]","[-4.0497797053899997e-08, -1.63367560531e-08, 0.7997931258509999]",0.911264038749,,,,3.36635959645e-08,2.6395061655199998e-08,0.799792895488,-4.0497797053899997e-08,-1.63367560531e-08,0.7997931258509999,0,0,0.7997928954880011,0.7997931258510012,0.24999999999999892
328,"['PRIVATE:BBH:0244', 'SXS:BBH:0329']",1.00000055847826,"[-9.11550475144e-08, -2.6221839681199996e-07, -0.800507256936]","[-2.2018203228600005e-09, -1.88901596881e-08, -0.7998684978639999]",0.966582061105,,,,-9.11550475144e-08,-2.6221839681199996e-07,-0.800507256936,-2.2018203228600005e-09,-1.88901596881e-08,-0.7998684978639999,0,0,0.8005072569360482,0.7998684978640002,0.24999999999998052
329,"['PRIVATE:BBH:0267', 'SXS:BBH:0330']",1.000003428263814,"[7.32603309076e-08, -2.52321822935e-07, -0.8005290345889999]","[-5.41972049371e-08, -1.35107714028e-09, 0.799782857994]",0.951179813428,,,,7.32603309076e-08,-2.52321822935e-07,-0.8005290345889999,-5.41972049371e-08,-1.35107714028e-09,0.799782857994,0,0,0.800529034589043,0.7997828579940017,0.24999999999926537
330,"['PRIVATE:BBH:0341', 'SXS:BBH:0331']",1.999742934552332,"[1.9637608602899998e-07, 2.8583989582e-08, -0.000123623232039]","[-1.5002592375799997e-07, 5.3695901444900004e-08, -0.799593748456]",0.96493148021,,,,1.9637608602899998e-07,2.8583989582e-08,-0.000123623232039,-1.5002592375799997e-07,5.3695901444900004e-08,-0.799593748456,0,0,0.00012362339131564084,0.7995937484560158,0.22223174316465855
331,"['PRIVATE:BBH:0392', 'SXS:BBH:0332']",1.999620700846252,"[1.1681076919299999e-07, -5.37577612784e-08, 0.00021597489305100003]","[7.28617147783e-08, -1.2018631970599998e-07, 0.799547772535]",0.956585900618,,,,1.1681076919299999e-07,-5.37577612784e-08,0.00021597489305100003,7.28617147783e-08,-1.2018631970599998e-07,0.799547772535,0,0,0.00021597493133010504,0.7995477725350124,0.22223627033880305
332,"['PRIVATE:BBH:0520', 'SXS:BBH:0333']",1.999687451953375,"[6.21358144757e-08, 2.6460549474899997e-08, 0.800085834633]","[-8.50253503554e-08, 1.70449922321e-07, 0.799876487708]",0.924822281971,,,,6.21358144757e-08,2.6460549474899997e-08,0.800085834633,-8.50253503554e-08,1.70449922321e-07,0.799876487708,0,0,0.8000858346330028,0.7998764877080227,0.22223379807567523
333,"['PRIVATE:BBH:0414', 'SXS:BBH:0334']",1.999805817231268,"[-1.0166733265500001e-07, -3.26673639547e-07, -0.800616864829]","[5.42885048694e-08, -4.45691320214e-08, -0.799646010613]",0.9735350382169999,,,,-1.0166733265500001e-07,-3.26673639547e-07,-0.800616864829,5.42885048694e-08,-4.45691320214e-08,-0.799646010613,0,0,0.800616864829073,0.799646010613003,0.22222941417658962
334,"['PRIVATE:BBH:0415', 'SXS:BBH:0335']",1.999826717709611,"[3.78523595952e-08, -2.39785846839e-07, -0.800515276369]","[-6.2995656278e-08, 7.71846694568e-08, 0.799739693408]",0.968749289185,,,,3.78523595952e-08,-2.39785846839e-07,-0.800515276369,-6.2995656278e-08,7.71846694568e-08,0.799739693408,0,0,0.8005152763690369,0.7997396934080062,0.22222864008480783
335,"['PRIVATE:BBH:0416', 'SXS:BBH:0336']",1.999884584590184,"[-0.023026085358999998, 0.799526230538, -0.0157850245678]","[-0.10092947796599999, 0.0202060370228, -0.7932190016289999]",0.9633067675529999,,,,-0.023026085358999998,0.799526230538,-0.0157850245678,-0.10092947796599999,0.0202060370228,-0.7932190016289999,1,0,0.8000134754651756,0.7998696318775725,0.2222264968670239
336,"['PRIVATE:BBH:0288', 'SXS:BBH:0337']",1.999836726028823,"[-0.249320851983, 0.760279171171, -0.00163650807353]","[4.1961137580000005e-06, -4.938734184e-06, 6.607820951600001e-05]",0.957248031714,,,,-0.249320851983,0.760279171171,-0.00163650807353,4.1961137580000005e-06,-4.938734184e-06,6.607820951600001e-05,1,0,0.8001174810667908,6.639524259200112e-05,0.22222826940632198
337,"['PRIVATE:BBH:0498', 'SXS:BBH:0338']",1.9998621129610332,"[-0.394654688198, 0.690707720604, 0.08358719046810001]","[0.11079479270999999, 0.022862033052100002, 0.791738547806]",0.950317149465,,,,-0.394654688198,0.690707720604,0.08358719046810001,0.11079479270999999,0.022862033052100002,0.791738547806,1,0,0.7998851771529363,0.7997800239621397,0.2222273291495806
338,"['PRIVATE:BBH:0297', 'SXS:BBH:0339']",1.736687415113121,"[-0.167680101258, 0.654621839474, 0.140736004333]","[-0.00380675931053, 0.00021804127612900002, -0.0347135140461]",0.9527604563409999,,,,-0.167680101258,0.654621839474,0.140736004333,-0.00380675931053,0.00021804127612900002,-0.0347135140461,1,0,0.6902557439020951,0.0349222996933934,0.2318842582799865
339,"['PRIVATE:BBH:0254', 'SXS:BBH:0340']",0.999977676809864,"[0.139618233088, 0.7846224801699999, 0.0686025449983]","[-0.055537487323800004, 0.0369908071416, -0.797003812701]",0.958666943224,,,,0.139618233088,0.7846224801699999,0.0686025449983,-0.055537487323800004,0.0369908071416,-0.797003812701,1,0,0.7998949909700527,0.7997923541589773,0.249999999968854
